concept,label
theEternalLifeThatComesAfterDeath,the eternal life that comes after death
thePlanetsMercury,the planets Mercury
theRegularCycleOfRebirth,the regular cycle of rebirth
theSacrificialWaferCake,"the sacrificial wafer, cake"
theSinner,the sinner
theSixPhasesOfTimeAndWorldCreation,the six phases of time and world creation
theSpiral,the spiral
theSpiritEscapingTheBody,the spirit escaping the body
theSupremeDeityOrHisDwelling,the supreme deity or his dwelling
withAdamSRemainsRepresentingSin,with Adam’s remains representing sin
immortalityOrKnowledgeBoughtByTheDeathOfThePresentStateOfExistence,immortality or knowledge bought by the death of the present state of existence
rebirthIntoASuperhumanState,rebirth into a superhuman state
slothPersonified,Sloth personified
theKingOfDeath,the King of Death
theRemainsOfJezebel,the remains of Jezebel
theVaultOfHeaven,the vault of heaven
archetypalWoman,archetypal woman
aSignOfOrdination,a sign of ordination
avoidingContamination,avoiding contamination
bringsBabies,brings babies
canCausePregnancyWithAGlance,can cause pregnancy with a  glance
OneYearFreeFromWitchcraft,one year free from witchcraft
confersFertility,confers fertility
contentedOldAge,contented old age
domesticPeaceAndHappiness,domestic peace  and  happiness
eternityOfTheDeity,eternity of the deity
generallyAGoodOmen,generally a good omen
lastingBeauty,lasting beauty
lifeBringer,life-bringer
newLifeInTheAnnunciationAndTheComingOfChrist,new life in the Annunciation and the coming of Christ
nourisher,nourisher
parashuRama,Parashu-Rama
personsOfHighReligiousCharacter,persons of high religious character
priestlyDignityAndPower,priestly dignity and power
selfconceit,selfconceit
servedAtWeddings,served at weddings
stEmerantiana,St. Emerantiana
stMaryOfBethany,St. Mary of Bethany
stoneForA60ThWeddingAnniversary,stone for a 60th wedding anniversary
theDesireToMakeAnIdealOrEmotionImmortalAndUnchanging,the desire to make an ideal or emotion immortal and unchanging
theDominicanIsStHyacinth,the Dominican is St. Hyacinth
theHermitIsStJerome,the hermit is St. Jerome
theHopeOfImmortality,the hope of immortality
theLifeGivingPowerOfTheGreatSpirit,the life-giving power of the Great Spirit
theLifelessPartOfTheSelf,the lifeless part of the self
theMiddleWorldBetweenTheUnderworldRootsAndHeavenFlowers,the middle world between the underworld (roots) and heaven (flowers)
thePersonificationsOfHelp,the personifications of Help
thePloyOfAConfidenceMan,the ploy of a confidence man
theRecluse,the recluse
theReignOfChrist,the reign of Christ
theSoldierIsStBavo,the soldier is St. Bavo
theSpiritualWisdomOfRulers,the spiritual wisdom of rulers
theYokeOfManSSinBorneByChrist,the yoke of man’s sin borne by Christ
theyWardedOffEvil,they warded off evil
wadingBirds,wading birds
theManifestWorld,the manifest world
16thWeddingAnniversaries,16th wedding anniversaries
25thSilverAnniversaries,25th silver anniversaries
4th,4th
aBardOfTheSecondRank,a bard of the second rank
absenceOfLife,absence of life
acceptanceOfThatPersonByOrmuzdAsADivineRepresentative,acceptance of that person by Ormuzd as a divine representative
aSoldierWhoWasARomanCitizen,a soldier who was a Roman citizen
bukavac,Bukavac
clearConscience,clear conscience
communicationOrConnectionWithHeaven,communication or connection with heaven
delegationOfAuthority,delegation of authority
devotionToTheSea,devotion to the sea
fearOfMaternalIncest,fear of maternal incest
holdsTheSoulToTheBodyDuringIncarnation,holds the soul to the body during incarnation
iWillThinkOfIt,I will think of it
leiTsu,Lei Tsu
manekoNoko,maneko noko
objectOfDesireAndTheHarmItCauses,object of desire and the harm it causes
originOfTheRiversOfMilkHoneyWaterWine,"origin of the rivers of milk, honey, water, wine"
persuasiveSpeech,persuasive speech
prefaceToRevelation,preface to revelation
protectsChildrenFromEvilInfluences,protects children from evil influences
recall,recall
senselessHumanEndeavor,senseless human endeavor
spiritualProgression,spiritual progression
styxSDwelling,Styx’s dwelling
theBondsOfSocialBehavior,the bonds of social behavior
theCelestialTree,the Celestial Tree
theCenterOfParadise,the center of Paradise
theLinkBetweenThisWorldAndTheFairyWorld,the link between this world and the fairy world
thePalaceOfTheSun,the palace of the sun
thePeacefulLife,the peaceful life
theRiseAndFallOfTheSun,the rise and fall of the sun
theSixGiftsOfTheHolySpirit,the six gifts of the Holy Spirit
theStateBeforeCreation,the state before Creation
theStateOfTheEndOfTheWorld,the state of the end of the world
upperClasses,upper classes
devouring,devouring
a19ThCenturySailorWhoHadSailedAroundCapeHorn,a 19th century sailor who had sailed around Cape Horn
alsoOfHeraclesHerculesWhenDressedAsAWoman,also of Heracles/Hercules when dressed as a woman
anAltar,an altar
aSailorWhoHadBeenToChina,a sailor who had been to China
attributeVicePersonified,attribute Vice personified
aVeteranOfSailingAroundCapeHorn,a veteran of sailing around Cape Horn
christRescuingSoulsFromSin,Christ rescuing souls from sin
banquet,banquet
conference,conference
conferOmnipotence,confer omnipotence
connectedWithSailorsAndShips,connected with sailors and ships
debasedEnergy,debased energy
divinePowerAndRule,divine power and rule
earlyEgypt,early Egypt
ecstasyOfVictory,ecstasy of victory
gavePowerOverThePerson,gave power over the person
inners,inners
instrumentOfGoddessFeasts,instrument of goddess feasts
jepthahSDaughterMiriam,Jepthah’s daughter Miriam
karshipta,Karshipta
lambdaSigmaUpsilon,Lambda Sigma Upsilon
moralConsciousnessMoralCensorship,"moral consciousness, moral censorship"
occasionallyOfErato,occasionally of Erato
passover,Passover
rejoicingInTheLord,rejoicing in the Lord
sinThatCannotBeReadilyExpiated,sin that cannot be readily expiated
stickiness,stickiness
strengthAndValorInTheFightAgainstEvil,strength and valor  in the fight against evil
theAvenger,the Avenger
theDefenseOfOrderAgainstChaos,the defense of order against chaos
theGrinder,the grinder
theHammer,the hammer
theHammerOfThunderGods,the hammer of thunder gods
theLifeToCome,the life to come
thePowerOfStormGods,the power of storm gods
theReservedHost,the reserved Host
theSubconsciousMind,the subconscious mind
theSubjugationOfVirility,the subjugation of virility
thorSHammer,Thor’s hammer
transferenceOfLawToConscience,transference of law to conscience
treeOfNourishment,Tree of Nourishment
visualRepresentationOfASoulJourney,visual representation of a soul journey
worshipInOldTestamentTimes,worship in Old Testament times
religiousEcstasy,religious ecstasy
affectionateRemembrance,affectionate remembrance
aWomanSVoice,a woman’s voice
bringerOfGoodNews,bringer of good news
clytie,Clytie
contentmentInPoverty,contentment in poverty
courageSupplantedByAstuteness,courage supplanted by astuteness
daytimeAsOpposedToTheHourglassWhichIndicatesNight,daytime as opposed to the hourglass which indicates night
equityPersonified,Equity personified
falseRiches,false riches
foolishPassion,foolish passion
hasMagicalPowers,has magical powers
manRenewedInJusticeAndInTruth,man renewed in justice and in truth
naturalTimeInTheGeneralRatherThanThePersonalSense,"natural time, in the general rather than the personal sense"
paternalInheritance,paternal inheritance
promptness,promptness
readinessToDoBusiness,readiness to do business
religiousRemembrance,religious remembrance
restlessExhilaration,restless exhilaration
sacredToIsis,sacred to Isis
sociability,sociability
surrenderingOneself,surrendering oneself
theAristocracy,the aristocracy
theBeginningOfACycle,the beginning of a cycle
theBirdOfParadise,the Bird of Paradise
theEndOfDay,the end of day
theImperialFamily,the Imperial Family
theRenunciationOfGoodFellowship,the renunciation of good fellowship
theSorrowOfAllCreation,the sorrow of all creation
theSoulTurningToChrist,the soul turning to Christ
wanderingSpirit,wandering spirit
insecurity,insecurity
lightAndDarkness,light and darkness
theIncarnationOfChrist,the Incarnation of Christ
aCriosphinx,a criosphinx
acumen,acumen
aMiser,a miser
aStrangerOrLetterWillCome,a stranger or letter will come
balaamSAss,Balaam’s ass
bodyHeat,body heat
braveWarrior,brave warrior
burningLove,burning love
continuousSacrifice,continuous sacrifice
despairAndHope,despair and hope
domesticatedAnimals,domesticated animals
evilBeingDestroyedByFaroAtTheBeginningOfTime,evil being destroyed by Faro at the beginning of time
femaleFidelity,female fidelity
homeOfHitzilopochtliMictlantecuhtli,"home of Hitzilopochtli, Mictlantecuhtli"
homeOfPollution,home of pollution
manSCreativeOrImmortalPart,man’s creative or immortal part
materiality,materiality
midday,midday
octoberOrNovemberPersonified,October or November personified
orionSBelt,Orion’s Belt
particularlyTheEpistles,particularly the Epistles
possessionByTheHolySpirit,possession by the Holy Spirit
regionOfAmset,region of Amset
sharpVision,sharp vision
soundExistedBeforeSight,sound existed before sight
spiritualLight,spiritual light
targatis,Targatis
thatWhichBroughtTheUniverseIntoBeing,that which brought the universe into being
thatWhichLacksSoundIsTheFirstCauseItself,that which lacks sound is the First Cause itself
theBeingOfTheUniverseIsSound,the being of the universe is sound
theBirdOfHorus,the bird of Horus
theDevilEnsnaringSinners,the devil ensnaring sinners
theGreedyBleedingThePoor,the greedy bleeding the poor
theInfernalRegions,the infernal regions
theMeansAndSupportOfSpiritualSelfRealization,the means and support of spiritual self-realization
theSoulOfAnOrdinaryPerson,the soul of an ordinary person
theSouthWallOfAChurchWasOftenDedicatedToDefendersOfTheFaith,the South wall of a church was often dedicated to defenders of the faith
thorns,thorns
toFaceSouthWasToSpeakWithTheAuthorityOfTheGods,to face South was to speak with the authority of the gods
warmthOfSentiment,warmth of sentiment
windAndThunder,wind and thunder
theFullMoon,the full moon
theLowerSelf,the lower self
theTraveler,the traveler
willingServitude,willing servitude
theZodiac,the zodiac
activePowerOfNature,active power of nature
centerOfIntuitiveKnowledge,center of intuitive knowledge
christSeldomUsedInModernTimes,Christ (seldom used in modern times)
creativeLight,creative light
creativityWisdom,"creativity, wisdom"
divineWillAndGuidance,divine will and guidance
eyeOfGod,eye of God
fierceHeat,fierce heat
gateOfMortals,gate of mortals
gatewayFromWhichDarkEmerges,gateway from which dark emerges
guidingLight,guiding light
healthOfTheHeart,health of the heart
inauguratesTheWayOfTheAncestors,inaugurates the Way of the Ancestors
lifeAndEarth,life and earth
lightOfTheUniverse,light of the universe
lightOfTheWorld,light of the world
louisXivOfFrance,Louis XIV of France
magnificentExample,magnificent example
mokosh,Mokosh
motherOfAll,Mother of All
oneSIncarnateCharacter,one’s incarnate character
potentialGood,potential good
promiseOfSalvation,promise of salvation
renewalOfLifeThroughDeath,renewal of life through death
supremeCosmicPower,supreme cosmic power
theCreationOfLight,the creation of light
theDivineEssenceInMan,the divine essence in man
theDivineLifeGiver,the divine life-giver
theEntranceToKnowledgeImmortality,"the entrance to knowledge, immortality"
theEyeOfAllah,the eye of Allah
theEyeOfOdin,the eye of Odin
theEyeOfVaruna,the eye of Varuna
theHeartAndItsDesires,the heart and its desires
theHeartOfTheSky,the heart of the sky
theHeartOfTheUniverse,the heart of the universe
theLightAndLoveOfGodTheFather,the light and love of God the Father
theLightOfBuddha,the light of Buddha
theLogos,the Logos
theMaker,the Maker
thePowerOfFeelingAndBelieving,the power of feeling and believing
theSourceOfLight,the source of light
theZenith,the zenith
truthPersonified,Truth personified
worldDoor,world door
youngManhood,young manhood
brain,brain
aChristianConvertingToIslam,a Christian converting to Islam
affectionEspeciallyParental,"affection, especially parental"
aSacredIntoxicatingDrinkUsedInVedicRitualPersonified,a sacred intoxicating drink used in Vedic ritual (Personified)
aSimpleton,a simpleton
aStrangeWoman,a strange woman
cleansingOfBloodshed,cleansing of bloodshed
comfortingAffection,comforting affection
brennus,Brennus
conversionOfStWilliamOfAquitaine,conversion of St. William of Aquitaine
creativeSpiritOfGod,creative spirit of God
deathOfArchimedes,death of Archimedes
deathOfVirginia,death of Virginia
divineApprovalOfWhatWasSaid,divine approval of what was said
euphemismForCocaine,euphemism for cocaine
frigidityEspeciallyInWomen,"frigidity, especially in women"
horatio,Horatio
humanWisdomCombinedWithHumanWeakness,human wisdom combined with human weakness
imposingABarrierBetweenTheVictorsAndTheGhostsOfTheEnemy,imposing a barrier between the victors and the ghosts of the enemy
loveConqueringWar,love conquering war
marcusCurtius,Marcus Curtius
marsWithVenus,Mars with Venus
melancholyMind,melancholy mind
overpoweredEmotions,overpowered emotions
resignationToSorrow,resignation to sorrow
rodomontAndOrlandoRespectively,Rodomont and Orlando respectively
sexualPower,sexual power
slayingOfTheHolyInnocents,slaying of the Holy Innocents
tancredAndClorinda,Tancred and Clorinda
theIsolationOfThoseWhoLiveOnASuperiorMentalPlane,the isolation of those who live on a superior mental plane
theLiberatedSpiritualPartOfPrimeMatter,the liberated spiritual part of Prime Matter
theMilkyWay,the Milky Way
theRapeOfLucretia,the rape of Lucretia
theSacrificeOfPolyxena,the sacrifice of Polyxena
theSoldierIsSisera,the soldier is Sisera
theSunChariotOfApollo,the sun chariot of Apollo
wisdomAndPower,wisdom and power
wisdomOfTheUniverse,wisdom of the universe
impotence,impotence
portentOfWar,portent of war
stAdrian,St. Adrian
stHippolytus,St. Hippolytus
stTheodore,St. Theodore
theBitternessOfTheirBondage,the bitterness of their bondage
theSunPersonified,the sun (Personified)
tabernacle,tabernacle
theAir,the air
fountainOfLife,fountain of life
sunday,Sunday
theHero,the hero
AriesTaurusGeminiCancerLeoVirgoRelateToInvolutionOrMatter,"(Aries, Taurus, Gemini, Cancer, Leo, Virgo) relate to involution or matter"
birthGrowthAndDeath,"birth, growth, and death"
choralDancingAndSinging,choral dancing and singing
comedies,comedies
connectedWithAmorousIntrigueAndScandal,connected with amorous intrigue and scandal
connectedWithTheBritainChinaJapan,"connected with the Britain, China, Japan"
