symbol,concept,contexts,types
chariotPulledByRedOrPurpleHorses,vayu,hindu,AttributeSimulation
electra,vengeance,greek,Simulation
flagOfTheGreenMountainBoys,vermont,generalOrUnknown,Simulation
flagOfVenezuela,venezuela,generalOrUnknown,Simulation
flagOfVermont,vermont,generalOrUnknown,Simulation
gloriaAlBravoPueblo,venezuela,generalOrUnknown,Simulation
handroanthusChrysanthus,venezuela,generalOrUnknown,Simulation
hermitThrush,vermont,generalOrUnknown,Simulation
liquiLiqui,venezuela,generalOrUnknown,Simulation
listOfFlagsOfVenezuela,venezuela,generalOrUnknown,Simulation
morganHorse,vermont,generalOrUnknown,Simulation
ourLadyOfCoromoto,venezuela,generalOrUnknown,Simulation
sealOfVermont,vermont,generalOrUnknown,Simulation
stellaQuartaDecima,vermont,generalOrUnknown,Simulation
talc,vermont,generalOrUnknown,Simulation
trifoliumPratense,vermont,generalOrUnknown,Simulation
vermontMilitaryCrest,vermont,generalOrUnknown,Simulation
6,venusPlanet,generalOrUnknown,AssociationSimulation
acerSaccharum,vermont,generalOrUnknown,Simulation
achilleaMillefolium,venusPlanet,astrological,AssociationSimulation
anaelArchangel,venusPlanet,generalOrUnknown,AssociationSimulation
asp,venom,christian,Simulation
backBody,venusPlanet,generalOrUnknown,AssociationSimulation
bamboo,versatility,generalOrUnknown,Simulation
bear,velesGod,slavic,Simulation
blackHand,vendetta,generalOrUnknown,Simulation
brass,venusPlanet,generalOrUnknown,AssociationSimulation
brookTrout,vermont,generalOrUnknown,Simulation
burning,venerealDisease,generalOrUnknown,Simulation
c,venusPlanet,generalOrUnknown,AssociationSimulation
cain,vengeance,jewish,Simulation
cedar,vengeance,generalOrUnknown,Simulation
centaur,vengeance,generalOrUnknown,Simulation
circleSurmountingAnEquilateralCross,venusPlanet,astrological,Simulation
copper,venusPlanet,generalOrUnknown,AssociationSimulation
crownOfThorns,veronica,christian,Simulation
dittany,venusPlanet,generalOrUnknown,AssociationSimulation
dragon,velesGod,slavic,Simulation
east,venusPlanet,mexicanIndian,AssociationSimulation
ember,vengeance,generalOrUnknown,Simulation
freedomAndUnity,vermont,generalOrUnknown,Simulation
itsFire,vestaMythology,roman,Simulation
kiteToy,venture,generalOrUnknown,Simulation
lion,venice,italian,EmblematicSimulation
lion,venicePersonified,italian,AttributeSimulation
northernLeopardFrog,vermont,generalOrUnknown,Simulation
paleBlue,venusPlanet,generalOrUnknown,AssociationSimulation
paleYellow,venusPlanet,chaldean,EmblematicSimulation
sails,venture,generalOrUnknown,Simulation
sapphire,venus,generalOrUnknown,AssociationSimulation
scorpion,venom,jewish,Simulation
sweat,venerealDisease,generalOrUnknown,Simulation
walleye,vermont,generalOrUnknown,Simulation
wingedLion,venice,generalOrUnknown,EmblematicSimulation
wingedLion,venicePersonified,generalOrUnknown,AttributeSimulation
wolfsbane,vendetta,generalOrUnknown,Simulation
woundwort,venusPlanet,generalOrUnknown,AssociationSimulation
fivePointedStar,versatility,generalOrUnknown,Simulation
friday,venusPlanet,generalOrUnknown,RelatednessSimulation
garnet,vermont,generalOrUnknown,Simulation
gazelle,vayu,hindu,AssociationSimulation
gemini,versatility,generalOrUnknown,AssociationSimulation
goad,vayu,hindu,AttributeSimulation
green,venusPlanet,generalOrUnknown,AttributeSimulation
griffin,vengeance,generalOrUnknown,Simulation
gullBird,versatility,generalOrUnknown,Simulation
hammer,vengeance,grecoRoman,Simulation
hawk,vengeance,generalOrUnknown,Simulation
jade,venusPlanet,generalOrUnknown,AssociationSimulation
kidneys,venusPlanet,generalOrUnknown,AssociationSimulation
knife,vengeance,generalOrUnknown,Simulation
l,versatility,generalOrUnknown,AssociationSimulation
libra,venusPlanet,generalOrUnknown,AssociationSimulation
odysseusUlysses,versatility,grecoRoman,Simulation
owl,velesGod,slavic,Simulation
pawn,venusPlanet,generalOrUnknown,AssociationSimulation
pentacle,versatility,generalOrUnknown,Simulation
r,venusPlanet,generalOrUnknown,AssociationSimulation
rope,varuna,hindu,AttributeSimulation
snake,velesGod,slavic,Simulation
taurus,venusPlanet,generalOrUnknown,Simulation
thistle,vengeance,generalOrUnknown,Simulation
throat,venusPlanet,generalOrUnknown,AssociationSimulation
thumb,venusPlanet,generalOrUnknown,RelatednessSimulation
turquoise,venusPlanet,generalOrUnknown,AssociationSimulation
v,venusPlanet,generalOrUnknown,AssociationSimulation
vine,venusPlanet,celtic,AssociationSimulation
weatherCockWeatherVane,versatility,generalOrUnknown,Simulation
west,venusPlanet,generalOrUnknown,AssociationSimulation
copestone,theHead,generalOrUnknown,Simulation
cruseOfWineWithNapkin,theGoodSamaritan,christian,AttributeSimulation
threePillars,theGreatGoddess,carthaginian @ grecoRoman,Simulation
3,theGraces,grecoRoman,Simulation
3,theGreatSpirit,maori,Simulation
30,theHangedMan,tarot,Simulation
7,theGreatMother,generalOrUnknown,AssociationSimulation
9,theGreatGoddess,generalOrUnknown,AssociationSimulation
androgyne,theGreatWork,alchemic,Simulation
antelope,theGreatMother,generalOrUnknown,AssociationSimulation
aries,theHead,generalOrUnknown,AssociationSimulation
attic,theHead,generalOrUnknown,Simulation
belfry,theHead,generalOrUnknown,Simulation
bison,theGreatSpirit,siouan,ManifestationSimulation
butterfly,theGreatGoddess,generalOrUnknown,Simulation
casket,theHead,hindu,Simulation
center,theGreatSpirit,northAmericanIndian,Simulation
circle,theGreatSpirit,northAmericanIndian,Simulation
closet,theGrave,generalOrUnknown,Simulation
cow,theGreatMother,generalOrUnknown,Simulation
cowry,theGreatMother,generalOrUnknown,Simulation
crescentMoon,theGreatMother,generalOrUnknown,Simulation
cresset,theGospel,generalOrUnknown,Simulation
cross,theGreatSpirit,amerindian,Simulation
crownOfFlowersHeldInTheHand,theGoldenAge,generalOrUnknown,AttributeSimulation
crystal,theGreatSpirit,generalOrUnknown,Simulation
ditch,theGrave,generalOrUnknown,Simulation
dove,theGreatMother,minoan,AttributeSimulation
doveOnAPillar,theGreatMother,generalOrUnknown,Simulation
drum,theGreatMother,phrygian,AttributeSimulation
eagle,theGreatSpirit,northAmericanIndian,Simulation
eagleFeathers,theGreatSpirit,amerindian,Simulation
earth,theGreatMother,generalOrUnknown,Simulation
goldMetalAndColor,theGreatWork,alchemic,Simulation
hareWithThreeLegs,theHareInTheMoon,norse,Simulation
herdingDog,theGoodShepherd,christian,Simulation
hollyOak,theGreatSpirit,generalOrUnknown,Simulation
hourglass,theGrimReaper,generalOrUnknown,AttributeSimulation
l,theHangedMan,tarot,AssociationSimulation
lion,theGorgons,grecoRoman,AttributeSimulation
lioness,theGorgons,grecoRoman,AttributeSimulation
lionessesPullingAChariot,theGreatMother,generalOrUnknown,AttributeSimulation
mortarAndPestle,theHareInTheMoon,chinese,AttributeSimulation
napkinAndCruseOfWine,theGoodSamaritan,christian,AttributeSimulation
napkinWithCruseOfWine,theGoodSamaritan,christian,AttributeSimulation
oil,theGraceOfGod,generalOrUnknown,Simulation
oldManWithAScytheAndHourglassSometimesOnCrutches,theGrimReaper,generalOrUnknown,Simulation
oliveOil,theGraceOfGod,generalOrUnknown,Simulation
scythe,theGrimReaper,generalOrUnknown,AttributeSimulation
sheepOnAManSShoulders,theGoodShepherd,christian,Simulation
skyBlueCloak,theGreatMother,generalOrUnknown,AttributeSimulation
threeLeggedHare,theHareInTheMoon,norse,Simulation
threeLeggedRedCrow,theGreatTriad,taoist,Simulation
tortoise,theGreatTriad,taoist,Simulation
violetHair,theGraces,grecoRoman,Simulation
female,theGreatMother,egyptian,Simulation
forehead,theHead,generalOrUnknown,RelatednessSimulation
forest,theGreatMother,generalOrUnknown,Simulation
friday,theGreatMother,generalOrUnknown,RelatednessSimulation
globe,theHead,generalOrUnknown,Simulation
hands,theGreatMother,sumeroSemitic,AttributeSimulation
hat,theHead,generalOrUnknown,RelatednessSimulation
hedgehog,theGreatMother,sumerian,Simulation
jar,theGrave,grecoRoman,Simulation
lioness,theGreatMother,generalOrUnknown,AttributeSimulation
lionLyingWithCalf,theGoldenAge,generalOrUnknown,Simulation
lionLyingWithCalfLambOrKid,theGoldenAge,generalOrUnknown,Simulation
lionLyingWithKid,theGoldenAge,generalOrUnknown,Simulation
mandrake,theGreatMother,generalOrUnknown,Simulation
mill,theGospel,christian,Simulation
newTestament,theGospel,christian,EmblematicSimulation
ocean,theGreatMother,generalOrUnknown,Simulation
ocelot,theGreatMother,southAmericanIndian,AttributeSimulation
paradise,theGoldenAge,generalOrUnknown,Simulation
poppy,theGreatMother,generalOrUnknown,Simulation
pumpkin,theHead,generalOrUnknown,Simulation
queen,theGreatMother,generalOrUnknown,Simulation
dog,theGreatMother,egyptian @ generalOrUnknown,AttributeSimulation @ EmblematicSimulation
serpent,theGrave,christian,Simulation
serpent,theGreatGoddess,minoan,AttributeSimulation
serpent,theGreatMother,generalOrUnknown,AttributeSimulation
shipWithAWomanFigurehead,theGreatMother,generalOrUnknown,Simulation
skyBlue,theGreatMother,generalOrUnknown,AssociationSimulation
spider,theGreatMother,generalOrUnknown,Simulation
swallowBird,theGreatMother,minoan,AssociationSimulation
threePillars,theGreatMother,generalOrUnknown,Simulation
torch,theGospel,christian,Simulation
triangleWithApexDown,theGreatMother,generalOrUnknown,Simulation
turretedCrown,theGreatMother,generalOrUnknown,AttributeSimulation
vase,theGreatMother,generalOrUnknown,Simulation
water,theGreatMother,generalOrUnknown,Simulation
well,theGospel,christian,Simulation
well,theGreatGoddess,generalOrUnknown,AttributeSimulation
whale,theGrave,generalOrUnknown,Simulation
whirlwind,theGreatSpirit,northAmericanIndian,Simulation
whiteFlower,theGreatGoddess,generalOrUnknown,AttributeSimulation
willow,theGospel,christian,Simulation
woman,theGreatGoddess,generalOrUnknown,Simulation
palmTree,treeOfLife,arabian @ chaldean @ egyptian @ generalOrUnknown @ phoenician @ sumerosemitic @ taoist,Simulation
peachTree,treeOfLife,chinese @ taoist,Simulation
caulking,theLimitationOfIdeas,generalOrUnknown,Simulation
castratedOx,theLunar,generalOrUnknown,Simulation
closedMouthOrWithTongueStickingOut,theMale,generalOrUnknown,Simulation
flagOfTheMaldives,theMaldives,generalOrUnknown,Simulation
orientalTurtleDove,theMaldives,generalOrUnknown,Simulation
qaumeeSalaam,theMaldives,generalOrUnknown,Simulation
1,theMale,buddhist,AssociationSimulation
2,theLeftSide,generalOrUnknown,AssociationSimulation
5,theMarriageOfHeavenAndEarth,pythagorean,Simulation
6,theLovers,tarot,Simulation
agaveWithFalcon,theLiberationOfTheNewMoon,mexicanIndian,Simulation
androsphinx,theLibido,egyptian,AssociationSimulation
ashes,theLowerMind,generalOrUnknown,Simulation
baldur,theLifePrinciple,norse,Simulation
blackCat,theLunar,generalOrUnknown,Simulation
boarSHead,theLifeForce,celtic,Simulation
breaking,theLunarCycle,generalOrUnknown,Simulation
camel,theMagi,christian,AttributeSimulation
candle,theLibyanSibyl,generalOrUnknown,AttributeSimulation
cat,theLunar,egyptian,Simulation
center,theLaw,generalOrUnknown,Simulation
chariotWithFourHorses,theMagi,persian,AttributeSimulation
chestnut,theLowerClasses,roman,AssociationSimulation
claw,theLaw,generalOrUnknown,Simulation
e,theLiver,generalOrUnknown,AssociationSimulation
egg,theLifePrinciple,persian,Simulation
elizabethan,theLowerClasses,english,AssociationSimulation
emerald,theLunarCycle,centralAmericanIndian,AssociationSimulation
eruptingVolcano,theMaleOrgasm,generalOrUnknown,Simulation
f,theLovers,tarot,Simulation
falconWithAgaveCactus,theLiberationOfTheNewMoon,mexicanIndian,Simulation
hepatica,theLiver,generalOrUnknown,Simulation
honeysuckle,theLotus,generalOrUnknown,RelatednessSimulation
icarus,theLimitationOfIdeas,greek,Simulation
intoxicant,theLibido,generalOrUnknown,Simulation
j,theLungs,generalOrUnknown,CorrespondenceSimulation
leash,theLaw,generalOrUnknown,Simulation
lightning,theMaleOrgasm,generalOrUnknown,Simulation
lionWithCrescentMoon,theLunar,egyptian,Simulation
lute,theLover,generalOrUnknown,AttributeSimulation
oneLeggedGod,theLunar,generalOrUnknown,Simulation
papyrusWithRedCrown,theLowerKingdomOfEgypt,egyptian,EmblematicSimulation
pilgrim,theLover,generalOrUnknown,Simulation
pineInArt,theLifeForce,japanese,Simulation
quadriga,theMagi,christian,AttributeSimulation
raven,theLowerMind,generalOrUnknown,Simulation
rear,theLeftSide,generalOrUnknown,RelatednessSimulation
redCrown,theLowerKingdomOfEgypt,egyptian,EmblematicSimulation
s,theLungs,generalOrUnknown,AssociationSimulation
serpentWithANimbus,theLightOfTheWorld,gnostic,Simulation
south,theLowerSelf,generalOrUnknown,AssociationSimulation
stem,theManifestWorld,generalOrUnknown,Simulation
threeFeathers,theLightOfTheWorld,druidic,Simulation
thunderbolt,theMaleOrgasm,generalOrUnknown,Simulation
toilet,theLowerSelf,generalOrUnknown,Simulation
tomb,theLowerSelf,generalOrUnknown,Simulation
torch,theLibyanSibyl,generalOrUnknown,AttributeSimulation
turtle,theMarriageOfHeavenAndEarth,generalOrUnknown,Simulation
v,theLovers,tarot,CorrespondenceSimulation
wheel,theLotus,generalOrUnknown,AssociationSimulation
wheel,theManifestWorld,generalOrUnknown,Simulation
withCrescentMoonOnItsHead,theLunar,egyptian,Simulation
woman,theLeftSide,generalOrUnknown,AssociationSimulation
fire,theLibido,generalOrUnknown,Simulation
fountain,theLifeForce,generalOrUnknown,Simulation
greatPlains,theLifePrinciple,northAmericanIndian,Simulation
highPriestessTarot,theLaw,generalOrUnknown,Simulation
hook,theMale,generalOrUnknown,RelatednessSimulation
horseHead,theLifePrinciple,uralAltaic,Simulation
i,theLiver,generalOrUnknown,AssociationSimulation
leftSide,theLunar,generalOrUnknown,AssociationSimulation
leftSide,theMale,japanese,AssociationSimulation
locomotive,theLibido,generalOrUnknown,Simulation
metal,theLibido,generalOrUnknown,Simulation
metalElement,theLiver,chinese,Simulation
monster,theLibido,generalOrUnknown,Simulation
moon,theLiver,grecoRoman,AssociationSimulation
morningStar,theLifePrinciple,generalOrUnknown,Simulation
n,theLiver,generalOrUnknown,AssociationSimulation
nagaNagina,theLifeForce,hindu,Simulation
o,theLiver,generalOrUnknown,AssociationSimulation
pearl,theLunar,generalOrUnknown,Simulation
phallus,theLibido,generalOrUnknown,Simulation
rabbit,theLunar,generalOrUnknown,AssociationSimulation
egg,theUniverse,chinese @ generalOrUnknown @ japanese,Simulation
rose,theUnitedStates,generalOrUnknown,Simulation
roundTable,theUniverse,generalOrUnknown,Simulation
scroll,theLaw,jewish,Simulation
ascensionDay,victory,christian,Simulation
beingGivenWaterByGanymede,victoryOverDeath,greek,Simulation
laureled,victory,generalOrUnknown,Simulation
7,victory,kabalistic,Simulation
ape,vice,generalOrUnknown,Simulation
aspen,victory,celtic,Simulation
babylon,vice,jewish,Simulation
ball,victoryPersonified,greek,AttributeSimulation
banner,victory,generalOrUnknown,Simulation
bannerWithACross,victoryOverSin,christian,Simulation
basketWithFlowersOrFruit,victory,generalOrUnknown,Simulation
beech,victory,generalOrUnknown,Simulation
belt,victory,generalOrUnknown,Simulation
bloodstone,victory,generalOrUnknown,Simulation
bonfire,victory,generalOrUnknown,Simulation
broomSweeping,victory,generalOrUnknown,Simulation
buckle,victory,heraldic,Simulation
chains,vicePersonified,generalOrUnknown,AttributeSimulation
coronation,victory,generalOrUnknown,Simulation
crocodile,viciousness,generalOrUnknown,Simulation
crossingAPerilousBridge,victoryOverDeath,generalOrUnknown,Simulation
crown,victoryOverDeath,christian,Simulation
crownOfLeaves,victory,generalOrUnknown,Simulation
crownOrWreathOfParsley,victoryAtTheNemeanGames,grecoRoman,Simulation
dance,victory,generalOrUnknown,Simulation
darnel,vice,flowerLanguage,Simulation
dice,vice,generalOrUnknown,Simulation
doveWithAPalmBranchInItsMouth,victoryOverDeath,christian,Simulation
doveWithOliveBranch,victory,generalOrUnknown,Simulation
elephant,victoryOverDeath,grecoRoman,Simulation
elephantWithTrunkHeldUp,victory,generalOrUnknown,Simulation
emerald,victoryOverTheFlesh,generalOrUnknown,Simulation
fernLeaf,victoryOverDeath,generalOrUnknown,Simulation
fetterlock,victory,heraldic,Simulation
graspingASerpentInItsTalons,victoryOverSin,christian,Simulation
handRaisedOverTheHead,victory,generalOrUnknown,Simulation
handsClaspedAndRaisedOverhead,victory,generalOrUnknown,Simulation
harpy,viciousPassions,generalOrUnknown,Simulation
hawkHeadedCrocodileOrCrocodileheadedGod,viciousPassions,egyptian,Simulation
horse,victor,christian,AttributeSimulation
